seed,N,MixingLevel,metric_name,value
7,5,2,pr_auc,0.5
7,5,2,fp_per_scenario,2.0
7,5,2,fp_per_user,0.5
7,5,2,top1,0.0
7,5,2,top3,1.0
7,5,2,top5,1.0
7,5,3,tau,0.006043387204408651
7,5,3,alpha,0.2
7,5,3,m_pred,3.0
7,5,3,acc,0.6
7,5,3,precision,0.3333333333333333
7,5,3,recall,1.0
7,5,3,f1,0.5
7,5,3,roc_auc,1.0
7,5,3,pr_auc,1.0
7,5,3,fp_per_scenario,2.0
7,5,3,fp_per_user,0.5
7,5,3,top1,1.0
7,5,3,top3,1.0
7,5,3,top5,1.0
7,5,4,tau,0.0173189003020525
7,5,4,alpha,0.2
7,5,4,m_pred,3.0
7,5,4,acc,0.6
7,5,4,precision,0.3333333333333333
7,5,4,recall,1.0
7,5,4,f1,0.5
7,5,4,roc_auc,1.0
7,5,4,pr_auc,1.0
7,5,4,fp_per_scenario,2.0
7,5,4,fp_per_user,0.5
7,5,4,top1,1.0
7,5,4,top3,1.0
7,5,4,top5,1.0
7,5,5,tau,0.0035864010453224566
7,5,5,alpha,0.2
7,5,5,m_pred,3.0
7,5,5,acc,0.6
7,5,5,precision,0.3333333333333333
7,5,5,recall,1.0
7,5,5,f1,0.5
7,5,5,roc_auc,1.0
7,5,5,pr_auc,1.0
7,5,5,fp_per_scenario,2.0
7,5,5,fp_per_user,0.5
7,5,5,top1,1.0
7,5,5,top3,1.0
7,5,5,top5,1.0
7,10,0,tau,0.0819252245128157
7,10,0,alpha,0.1
7,10,0,m_pred,3.0
7,10,0,acc,0.8
7,10,0,precision,0.3333333333333333
7,10,0,recall,1.0
7,10,0,f1,0.5
7,10,0,roc_auc,0.7777777777777778
7,10,0,pr_auc,0.3333333333333333
7,10,0,fp_per_scenario,2.0
7,10,0,fp_per_user,0.2222222222222222
7,10,0,top1,0.0
7,10,0,top3,1.0
7,10,0,top5,1.0
7,10,1,tau,0.03898197356611491
7,10,1,alpha,0.1
7,10,1,m_pred,3.0
7,10,1,acc,0.8
7,10,1,precision,0.3333333333333333
7,10,1,recall,1.0
7,10,1,f1,0.5
7,10,1,roc_auc,0.8888888888888888
7,10,1,pr_auc,0.5
7,10,1,fp_per_scenario,2.0
7,10,1,fp_per_user,0.2222222222222222
7,10,1,top1,0.0
7,10,1,top3,1.0
7,10,1,top5,1.0
7,10,2,tau,0.019107031449675592
7,10,2,alpha,0.1
7,10,2,m_pred,3.0
7,10,2,acc,0.8
7,10,2,precision,0.3333333333333333
7,10,2,recall,1.0
7,10,2,f1,0.5
7,10,2,roc_auc,0.7777777777777778
7,10,2,pr_auc,0.3333333333333333
7,10,2,fp_per_scenario,2.0
7,10,2,fp_per_user,0.2222222222222222
7,10,2,top1,0.0
7,10,2,top3,1.0
7,10,2,top5,1.0
7,10,3,tau,0.011736721522174805
7,10,3,alpha,0.1
7,10,3,m_pred,3.0
7,10,3,acc,0.8
7,10,3,precision,0.3333333333333333
7,10,3,recall,1.0
7,10,3,f1,0.5
7,10,3,roc_auc,1.0
7,10,3,pr_auc,1.0
7,10,3,fp_per_scenario,2.0
7,10,3,fp_per_user,0.2222222222222222
7,10,3,top1,1.0
7,10,3,top3,1.0
7,10,3,top5,1.0
7,10,4,tau,0.02048122708220035
7,10,4,alpha,0.1
7,10,4,m_pred,3.0
7,10,4,acc,0.8
7,10,4,precision,0.3333333333333333
7,10,4,recall,1.0
7,10,4,f1,0.5
7,10,4,roc_auc,0.7777777777777778
7,10,4,pr_auc,0.3333333333333333
7,10,4,fp_per_scenario,2.0
7,10,4,fp_per_user,0.2222222222222222
7,10,4,top1,0.0
7,10,4,top3,1.0
7,10,4,top5,1.0
7,10,5,tau,0.014534959162119786
7,10,5,alpha,0.1
7,10,5,m_pred,3.0
7,10,5,acc,0.8
7,10,5,precision,0.3333333333333333
7,10,5,recall,1.0
7,10,5,f1,0.5
7,10,5,roc_auc,1.0
7,10,5,pr_auc,1.0
7,10,5,fp_per_scenario,2.0
7,10,5,fp_per_user,0.2222222222222222
7,10,5,top1,1.0
7,10,5,top3,1.0
7,10,5,top5,1.0
7,20,0,tau,0.06376959793269764
7,20,0,alpha,0.05
7,20,0,m_pred,3.0
7,20,0,acc,0.9
7,20,0,precision,0.3333333333333333
7,20,0,recall,1.0
7,20,0,f1,0.5
7,20,0,roc_auc,0.8947368421052632
7,20,0,pr_auc,0.3333333333333333
7,20,0,fp_per_scenario,2.0
7,20,0,fp_per_user,0.10526315789473684
7,20,0,top1,0.0
7,20,0,top3,1.0
7,20,0,top5,1.0
7,20,1,tau,0.024905163003131756
7,20,1,alpha,0.05
7,20,1,m_pred,3.0
7,20,1,acc,0.8
7,20,1,precision,0.0
7,20,1,recall,0.0
7,20,1,f1,0.0
7,20,1,roc_auc,0.6842105263157895
7,20,1,pr_auc,0.14285714285714285
7,20,1,fp_per_scenario,3.0
7,20,1,fp_per_user,0.15789473684210525
7,20,1,top1,0.0
7,20,1,top3,0.0
7,20,1,top5,0.0
7,20,2,tau,0.02348321378231049
7,20,2,alpha,0.05
7,20,2,m_pred,3.0
7,20,2,acc,0.8
7,20,2,precision,0.0
7,20,2,recall,0.0
7,20,2,f1,0.0
7,20,2,roc_auc,0.8421052631578947
7,20,2,pr_auc,0.25
7,20,2,fp_per_scenario,3.0
7,20,2,fp_per_user,0.15789473684210525
7,20,2,top1,0.0
7,20,2,top3,0.0
7,20,2,top5,1.0
7,20,3,tau,0.01821058086352423
7,20,3,alpha,0.05
7,20,3,m_pred,3.0
7,20,3,acc,0.9
7,20,3,precision,0.3333333333333333
7,20,3,recall,1.0
7,20,3,f1,0.5
7,20,3,roc_auc,1.0
7,20,3,pr_auc,1.0
7,20,3,fp_per_scenario,2.0
7,20,3,fp_per_user,0.10526315789473684
7,20,3,top1,1.0
7,20,3,top3,1.0
7,20,3,top5,1.0
7,20,4,tau,0.016482863342389464
7,20,4,alpha,0.05
7,20,4,m_pred,3.0
7,20,4,acc,0.9
7,20,4,precision,0.3333333333333333
7,20,4,recall,1.0
7,20,4,f1,0.5
7,20,4,roc_auc,0.9473684210526316
7,20,4,pr_auc,0.5
7,20,4,fp_per_scenario,2.0
7,20,4,fp_per_user,0.10526315789473684
7,20,4,top1,0.0
7,20,4,top3,1.0
7,20,4,top5,1.0
7,20,5,tau,0.010711218346841671
7,20,5,alpha,0.05
7,20,5,m_pred,3.0
7,20,5,acc,0.9
7,20,5,precision,0.3333333333333333
7,20,5,recall,1.0
7,20,5,f1,0.5
7,20,5,roc_auc,0.8947368421052632
7,20,5,pr_auc,0.3333333333333333
7,20,5,fp_per_scenario,2.0
7,20,5,fp_per_user,0.10526315789473684
7,20,5,top1,0.0
7,20,5,top3,1.0
7,20,5,top5,1.0
8,5,0,tau,0.03126084925606891
8,5,0,alpha,0.2
8,5,0,m_pred,3.0
8,5,0,acc,0.6
8,5,0,precision,0.3333333333333333
8,5,0,recall,1.0
8,5,0,f1,0.5
8,5,0,roc_auc,0.75
8,5,0,pr_auc,0.5
8,5,0,fp_per_scenario,2.0
8,5,0,fp_per_user,0.5
8,5,0,top1,0.0
8,5,0,top3,1.0
8,5,0,top5,1.0
8,5,1,tau,0.0398942023515702
8,5,1,alpha,0.2
8,5,1,m_pred,3.0
8,5,1,acc,0.6
8,5,1,precision,0.3333333333333333
8,5,1,recall,1.0
8,5,1,f1,0.5
8,5,1,roc_auc,1.0
8,5,1,pr_auc,1.0
8,5,1,fp_per_scenario,2.0
8,5,1,fp_per_user,0.5
8,5,1,top1,1.0
8,5,1,top3,1.0
8,5,1,top5,1.0
8,5,2,tau,0.014846012182533749
8,5,2,alpha,0.2
8,5,2,m_pred,3.0
8,5,2,acc,0.6
8,5,2,precision,0.3333333333333333
8,5,2,recall,1.0
8,5,2,f1,0.5
8,5,2,roc_auc,0.75
8,5,2,pr_auc,0.5
8,5,2,fp_per_scenario,2.0
8,5,2,fp_per_user,0.5
8,5,2,top1,0.0
8,5,2,top3,1.0
8,5,2,top5,1.0
8,5,3,tau,0.006043387204408651
8,5,3,alpha,0.2
8,5,3,m_pred,3.0
8,5,3,acc,0.6
8,5,3,precision,0.3333333333333333
8,5,3,recall,1.0
8,5,3,f1,0.5
8,5,3,roc_auc,1.0
8,5,3,pr_auc,1.0
8,5,3,fp_per_scenario,2.0
8,5,3,fp_per_user,0.5
8,5,3,top1,1.0
8,5,3,top3,1.0
8,5,3,top5,1.0
8,5,4,tau,0.0173189003020525
8,5,4,alpha,0.2
8,5,4,m_pred,3.0
8,5,4,acc,0.6
8,5,4,precision,0.3333333333333333
8,5,4,recall,1.0
8,5,4,f1,0.5
8,5,4,roc_auc,1.0
8,5,4,pr_auc,1.0
8,5,4,fp_per_scenario,2.0
8,5,4,fp_per_user,0.5
8,5,4,top1,1.0
8,5,4,top3,1.0
8,5,4,top5,1.0
8,5,5,tau,0.0035864010453224566
8,5,5,alpha,0.2
8,5,5,m_pred,3.0
8,5,5,acc,0.6
8,5,5,precision,0.3333333333333333
8,5,5,recall,1.0
8,5,5,f1,0.5
8,5,5,roc_auc,1.0
8,5,5,pr_auc,1.0
8,5,5,fp_per_scenario,2.0
8,5,5,fp_per_user,0.5
8,5,5,top1,1.0
8,5,5,top3,1.0
8,5,5,top5,1.0
8,10,0,tau,0.0819252245128157
8,10,0,alpha,0.1
8,10,0,m_pred,3.0
8,10,0,acc,0.6
8,10,0,precision,0.0
8,10,0,recall,0.0
8,10,0,f1,0.0
8,10,0,roc_auc,0.6666666666666667
8,10,0,pr_auc,0.25
8,10,0,fp_per_scenario,3.0
8,10,0,fp_per_user,0.3333333333333333
8,10,0,top1,0.0
8,10,0,top3,0.0
8,10,0,top5,1.0
8,10,1,tau,0.03898197356611491
8,10,1,alpha,0.1
8,10,1,m_pred,3.0
8,10,1,acc,0.8
8,10,1,precision,0.3333333333333333
8,10,1,recall,1.0
8,10,1,f1,0.5
8,10,1,roc_auc,0.8888888888888888
8,10,1,pr_auc,0.5
8,10,1,fp_per_scenario,2.0
8,10,1,fp_per_user,0.2222222222222222
8,10,1,top1,0.0
8,10,1,top3,1.0
8,10,1,top5,1.0
8,10,2,tau,0.019107031449675592
8,10,2,alpha,0.1
8,10,2,m_pred,3.0
8,10,2,acc,0.8
8,10,2,precision,0.3333333333333333
8,10,2,recall,1.0
8,10,2,f1,0.5
8,10,2,roc_auc,0.7777777777777778
8,10,2,pr_auc,0.3333333333333333
8,10,2,fp_per_scenario,2.0
8,10,2,fp_per_user,0.2222222222222222
8,10,2,top1,0.0
8,10,2,top3,1.0
8,10,2,top5,1.0
8,10,3,tau,0.011736721522174805
8,10,3,alpha,0.1
8,10,3,m_pred,3.0
8,10,3,acc,0.8
8,10,3,precision,0.3333333333333333
8,10,3,recall,1.0
8,10,3,f1,0.5
8,10,3,roc_auc,1.0
8,10,3,pr_auc,1.0
8,10,3,fp_per_scenario,2.0
8,10,3,fp_per_user,0.2222222222222222
8,10,3,top1,1.0
8,10,3,top3,1.0
8,10,3,top5,1.0
8,10,4,tau,0.02048122708220035
8,10,4,alpha,0.1
8,10,4,m_pred,3.0
8,10,4,acc,0.8
8,10,4,precision,0.3333333333333333
8,10,4,recall,1.0
8,10,4,f1,0.5
8,10,4,roc_auc,0.8888888888888888
8,10,4,pr_auc,0.5
8,10,4,fp_per_scenario,2.0
8,10,4,fp_per_user,0.2222222222222222
8,10,4,top1,0.0
8,10,4,top3,1.0
8,10,4,top5,1.0
8,10,5,tau,0.014534959162119786
8,10,5,alpha,0.1
8,10,5,m_pred,3.0
8,10,5,acc,0.8
8,10,5,precision,0.3333333333333333
8,10,5,recall,1.0
8,10,5,f1,0.5
8,10,5,roc_auc,1.0
8,10,5,pr_auc,1.0
8,10,5,fp_per_scenario,2.0
8,10,5,fp_per_user,0.2222222222222222
8,10,5,top1,1.0
8,10,5,top3,1.0
8,10,5,top5,1.0
8,20,0,tau,0.06376959793269764
8,20,0,alpha,0.05
8,20,0,m_pred,3.0
8,20,0,acc,0.9
8,20,0,precision,0.3333333333333333
8,20,0,recall,1.0
8,20,0,f1,0.5
8,20,0,roc_auc,0.8947368421052632
8,20,0,pr_auc,0.3333333333333333
8,20,0,fp_per_scenario,2.0
8,20,0,fp_per_user,0.10526315789473684
8,20,0,top1,0.0
8,20,0,top3,1.0
8,20,0,top5,1.0
8,20,1,tau,0.024905163003131756
8,20,1,alpha,0.05
8,20,1,m_pred,3.0
8,20,1,acc,0.8
8,20,1,precision,0.0
8,20,1,recall,0.0
8,20,1,f1,0.0
8,20,1,roc_auc,0.736842105263158
8,20,1,pr_auc,0.16666666666666666
8,20,1,fp_per_scenario,3.0
8,20,1,fp_per_user,0.15789473684210525
8,20,1,top1,0.0
8,20,1,top3,0.0
8,20,1,top5,0.0
8,20,2,tau,0.02348321378231049
8,20,2,alpha,0.05
8,20,2,m_pred,3.0
8,20,2,acc,0.9
8,20,2,precision,0.3333333333333333
8,20,2,recall,1.0
8,20,2,f1,0.5
8,20,2,roc_auc,0.8947368421052632
8,20,2,pr_auc,0.3333333333333333
8,20,2,fp_per_scenario,2.0
8,20,2,fp_per_user,0.10526315789473684
8,20,2,top1,0.0
8,20,2,top3,1.0
8,20,2,top5,1.0
8,20,3,tau,0.01821058086352423
8,20,3,alpha,0.05
8,20,3,m_pred,3.0
8,20,3,acc,0.9
8,20,3,precision,0.3333333333333333
8,20,3,recall,1.0
8,20,3,f1,0.5
8,20,3,roc_auc,0.9473684210526316
8,20,3,pr_auc,0.5
8,20,3,fp_per_scenario,2.0
8,20,3,fp_per_user,0.10526315789473684
8,20,3,top1,0.0
8,20,3,top3,1.0
8,20,3,top5,1.0
8,20,4,tau,0.016482863342389464
8,20,4,alpha,0.05
8,20,4,m_pred,3.0
8,20,4,acc,0.9
8,20,4,precision,0.3333333333333333
8,20,4,recall,1.0
8,20,4,f1,0.5
8,20,4,roc_auc,1.0
8,20,4,pr_auc,1.0
8,20,4,fp_per_scenario,2.0
8,20,4,fp_per_user,0.10526315789473684
8,20,4,top1,1.0
8,20,4,top3,1.0
8,20,4,top5,1.0
8,20,5,tau,0.010711218346841671
8,20,5,alpha,0.05
8,20,5,m_pred,3.0
8,20,5,acc,0.9
8,20,5,precision,0.3333333333333333
8,20,5,recall,1.0
8,20,5,f1,0.5
8,20,5,roc_auc,0.9473684210526316
8,20,5,pr_auc,0.5
8,20,5,fp_per_scenario,2.0
8,20,5,fp_per_user,0.10526315789473684
8,20,5,top1,0.0
8,20,5,top3,1.0
8,20,5,top5,1.0
9,5,0,tau,0.03126084925606891
9,5,0,alpha,0.2
9,5,0,m_pred,3.0
9,5,0,acc,0.6
9,5,0,precision,0.3333333333333333
9,5,0,recall,1.0
9,5,0,f1,0.5
9,5,0,roc_auc,0.75
9,5,0,pr_auc,0.5
9,5,0,fp_per_scenario,2.0
9,5,0,fp_per_user,0.5
9,5,0,top1,0.0
9,5,0,top3,1.0
9,5,0,top5,1.0
9,5,1,tau,0.0398942023515702
9,5,1,alpha,0.2
9,5,1,m_pred,3.0
9,5,1,acc,0.6
9,5,1,precision,0.3333333333333333
9,5,1,recall,1.0
9,5,1,f1,0.5
9,5,1,roc_auc,0.75
9,5,1,pr_auc,0.5
9,5,1,fp_per_scenario,2.0
9,5,1,fp_per_user,0.5
9,5,1,top1,0.0
9,5,1,top3,1.0
9,5,1,top5,1.0
9,5,2,tau,0.014846012182533749
9,5,2,alpha,0.2
9,5,2,m_pred,3.0
9,5,2,acc,0.6
9,5,2,precision,0.3333333333333333
9,5,2,recall,1.0
9,5,2,f1,0.5
9,5,2,roc_auc,0.75
9,5,2,pr_auc,0.5
9,5,2,fp_per_scenario,2.0
9,5,2,fp_per_user,0.5
9,5,2,top1,0.0
9,5,2,top3,1.0
9,5,2,top5,1.0
9,5,3,tau,0.006043387204408651
9,5,3,alpha,0.2
9,5,3,m_pred,3.0
9,5,3,acc,0.6
9,5,3,precision,0.3333333333333333
9,5,3,recall,1.0
9,5,3,f1,0.5
9,5,3,roc_auc,0.5
9,5,3,pr_auc,0.3333333333333333
9,5,3,fp_per_scenario,2.0
9,5,3,fp_per_user,0.5
9,5,3,top1,0.0
9,5,3,top3,1.0
9,5,3,top5,1.0
9,5,4,tau,0.0173189003020525
9,5,4,alpha,0.2
9,5,4,m_pred,3.0
9,5,4,acc,0.6
9,5,4,precision,0.3333333333333333
9,5,4,recall,1.0
9,5,4,f1,0.5
9,5,4,roc_auc,1.0
9,5,4,pr_auc,1.0
9,5,4,fp_per_scenario,2.0
9,5,4,fp_per_user,0.5
9,5,4,top1,1.0
9,5,4,top3,1.0
9,5,4,top5,1.0
9,5,5,tau,0.0035864010453224566
9,5,5,alpha,0.2
9,5,5,m_pred,3.0
9,5,5,acc,0.6
9,5,5,precision,0.3333333333333333
9,5,5,recall,1.0
9,5,5,f1,0.5
9,5,5,roc_auc,1.0
9,5,5,pr_auc,1.0
9,5,5,fp_per_scenario,2.0
9,5,5,fp_per_user,0.5
9,5,5,top1,1.0
9,5,5,top3,1.0
9,5,5,top5,1.0
9,10,0,tau,0.0819252245128157
9,10,0,alpha,0.1
9,10,0,m_pred,3.0
9,10,0,acc,0.8
9,10,0,precision,0.3333333333333333
9,10,0,recall,1.0
9,10,0,f1,0.5
9,10,0,roc_auc,0.7777777777777778
9,10,0,pr_auc,0.3333333333333333
9,10,0,fp_per_scenario,2.0
9,10,0,fp_per_user,0.2222222222222222
9,10,0,top1,0.0
9,10,0,top3,1.0
9,10,0,top5,1.0
9,10,1,tau,0.03898197356611491
9,10,1,alpha,0.1
9,10,1,m_pred,3.0
9,10,1,acc,0.8
9,10,1,precision,0.3333333333333333
9,10,1,recall,1.0
9,10,1,f1,0.5
9,10,1,roc_auc,0.7777777777777778
9,10,1,pr_auc,0.3333333333333333
9,10,1,fp_per_scenario,2.0
9,10,1,fp_per_user,0.2222222222222222
9,10,1,top1,0.0
9,10,1,top3,1.0
9,10,1,top5,1.0
9,10,2,tau,0.019107031449675592
9,10,2,alpha,0.1
9,10,2,m_pred,3.0
9,10,2,acc,0.8
9,10,2,precision,0.3333333333333333
9,10,2,recall,1.0
9,10,2,f1,0.5
9,10,2,roc_auc,0.7777777777777778
9,10,2,pr_auc,0.3333333333333333
9,10,2,fp_per_scenario,2.0
9,10,2,fp_per_user,0.2222222222222222
9,10,2,top1,0.0
9,10,2,top3,1.0
9,10,2,top5,1.0
9,10,3,tau,0.011736721522174805
9,10,3,alpha,0.1
9,10,3,m_pred,3.0
9,10,3,acc,0.8
9,10,3,precision,0.3333333333333333
9,10,3,recall,1.0
9,10,3,f1,0.5
9,10,3,roc_auc,0.8888888888888888
9,10,3,pr_auc,0.5
9,10,3,fp_per_scenario,2.0
9,10,3,fp_per_user,0.2222222222222222
9,10,3,top1,0.0
9,10,3,top3,1.0
9,10,3,top5,1.0
9,10,4,tau,0.02048122708220035
9,10,4,alpha,0.1
9,10,4,m_pred,3.0
9,10,4,acc,0.8
9,10,4,precision,0.3333333333333333
9,10,4,recall,1.0
9,10,4,f1,0.5
9,10,4,roc_auc,0.7777777777777778
9,10,4,pr_auc,0.3333333333333333
9,10,4,fp_per_scenario,2.0
9,10,4,fp_per_user,0.2222222222222222
9,10,4,top1,0.0
9,10,4,top3,1.0
9,10,4,top5,1.0
9,10,5,tau,0.014534959162119786
9,10,5,alpha,0.1
9,10,5,m_pred,3.0
9,10,5,acc,0.8
9,10,5,precision,0.3333333333333333
9,10,5,recall,1.0
9,10,5,f1,0.5
9,10,5,roc_auc,0.8888888888888888
9,10,5,pr_auc,0.5
9,10,5,fp_per_scenario,2.0
9,10,5,fp_per_user,0.2222222222222222
9,10,5,top1,0.0
9,10,5,top3,1.0
9,10,5,top5,1.0
9,20,0,tau,0.06376959793269764
9,20,0,alpha,0.05
9,20,0,m_pred,3.0
9,20,0,acc,0.9
9,20,0,precision,0.3333333333333333
9,20,0,recall,1.0
9,20,0,f1,0.5
9,20,0,roc_auc,0.9473684210526316
9,20,0,pr_auc,0.5
9,20,0,fp_per_scenario,2.0
9,20,0,fp_per_user,0.10526315789473684
9,20,0,top1,0.0
9,20,0,top3,1.0
9,20,0,top5,1.0
9,20,1,tau,0.024905163003131756
9,20,1,alpha,0.05
9,20,1,m_pred,3.0
9,20,1,acc,0.8
9,20,1,precision,0.0
9,20,1,recall,0.0
9,20,1,f1,0.0
9,20,1,roc_auc,0.736842105263158
9,20,1,pr_auc,0.16666666666666666
9,20,1,fp_per_scenario,3.0
9,20,1,fp_per_user,0.15789473684210525
9,20,1,top1,0.0
9,20,1,top3,0.0
9,20,1,top5,0.0
9,20,2,tau,0.02348321378231049
9,20,2,alpha,0.05
9,20,2,m_pred,3.0
9,20,2,acc,0.9
9,20,2,precision,0.3333333333333333
9,20,2,recall,1.0
9,20,2,f1,0.5
9,20,2,roc_auc,0.9473684210526316
9,20,2,pr_auc,0.5
9,20,2,fp_per_scenario,2.0
9,20,2,fp_per_user,0.10526315789473684
9,20,2,top1,0.0
9,20,2,top3,1.0
9,20,2,top5,1.0
9,20,3,tau,0.01821058086352423
9,20,3,alpha,0.05
9,20,3,m_pred,3.0
9,20,3,acc,0.9
9,20,3,precision,0.3333333333333333
9,20,3,recall,1.0
9,20,3,f1,0.5
9,20,3,roc_auc,1.0
9,20,3,pr_auc,1.0
9,20,3,fp_per_scenario,2.0
9,20,3,fp_per_user,0.10526315789473684
9,20,3,top1,1.0
9,20,3,top3,1.0
9,20,3,top5,1.0
9,20,4,tau,0.016482863342389464
9,20,4,alpha,0.05
9,20,4,m_pred,3.0
9,20,4,acc,0.8
9,20,4,precision,0.0
9,20,4,recall,0.0
9,20,4,f1,0.0
9,20,4,roc_auc,0.8421052631578947
9,20,4,pr_auc,0.25
9,20,4,fp_per_scenario,3.0
9,20,4,fp_per_user,0.15789473684210525
9,20,4,top1,0.0
9,20,4,top3,0.0
9,20,4,top5,1.0
9,20,5,tau,0.010711218346841671
9,20,5,alpha,0.05
9,20,5,m_pred,3.0
9,20,5,acc,0.8
9,20,5,precision,0.0
9,20,5,recall,0.0
9,20,5,f1,0.0
9,20,5,roc_auc,0.8421052631578947
9,20,5,pr_auc,0.25
9,20,5,fp_per_scenario,3.0
9,20,5,fp_per_user,0.15789473684210525
9,20,5,top1,0.0
9,20,5,top3,0.0
9,20,5,top5,1.0
